#  step      rmse_trn    rmse_e_trn    rmse_f_trn    rmse_v_trn         lr
 358000      7.40e+00      9.01e-04      7.39e-02      1.60e-02    2.9e-04
 360000      6.69e+00      3.13e-03      6.69e-02      1.60e-02    2.9e-04
 362000      8.07e+00      1.20e-02      8.06e-02      2.15e-02    2.9e-04
 364000      7.37e+00      1.26e-03      7.36e-02      2.14e-02    2.9e-04
 366000      7.42e+00      1.09e-02      7.41e-02      1.75e-02    2.9e-04
 368000      7.86e+00      1.75e-02      7.84e-02      2.78e-02    2.8e-04
 370000      6.34e+00      1.44e-02      6.33e-02      1.91e-02    2.8e-04
 372000      7.78e+00      2.02e-02      7.76e-02      3.52e-02    2.8e-04
 374000      2.18e+00      1.39e-02      2.17e-02      1.53e-02    2.8e-04
 376000      5.57e+00      8.29e-03      5.57e-02      1.50e-02    2.8e-04
 378000      6.42e+00      6.42e-03      6.41e-02      1.45e-02    2.7e-04
 380000      5.97e+00      1.75e-02      5.96e-02      1.69e-02    2.7e-04
 382000      6.56e+00      4.94e-03      6.55e-02      2.21e-02    2.7e-04
 384000      6.63e+00      9.45e-03      6.63e-02      1.20e-02    2.7e-04
 386000      5.28e+00      5.97e-03      5.25e-02      3.24e-02    2.7e-04
 388000      6.71e+00      2.52e-03      6.71e-02      1.29e-02    2.7e-04
 390000      6.92e+00      3.58e-03      6.92e-02      1.24e-02    2.6e-04
 392000      7.50e+00      1.17e-03      7.49e-02      1.08e-02    2.6e-04
 394000      7.02e+00      5.20e-03      7.02e-02      1.50e-02    2.6e-04
 396000      5.11e+00      1.83e-02      5.06e-02      3.43e-02    2.6e-04
 398000      6.98e-01      1.74e-02      6.80e-03      5.67e-03    2.6e-04
 400000      5.10e+00      1.89e-02      5.10e-02      1.13e-02    2.5e-04
 402000      5.57e+00      1.13e-03      5.57e-02      1.07e-02    2.5e-04
 404000      6.28e+00      1.21e-02      6.25e-02      3.49e-02    2.5e-04
 406000      5.15e+00      1.11e-02      5.15e-02      4.07e-03    2.5e-04
 408000      2.35e+00      1.33e-02      2.33e-02      3.63e-02    2.5e-04
 410000      2.73e+00      3.01e-03      2.72e-02      1.44e-02    2.5e-04
 412000      4.60e+00      2.59e-03      4.60e-02      9.77e-03    2.4e-04
 414000      6.07e+00      2.17e-03      6.06e-02      1.34e-02    2.4e-04
 416000      3.88e+00      9.63e-03      3.87e-02      1.26e-02    2.4e-04
 418000      1.89e+00      6.62e-03      1.87e-02      1.39e-02    2.4e-04
 420000      4.29e+00      1.10e-02      4.29e-02      8.94e-03    2.4e-04
 422000      6.09e+00      5.59e-03      6.08e-02      1.92e-02    2.4e-04
 424000      5.54e+00      1.34e-02      5.53e-02      1.50e-02    2.3e-04
 426000      2.76e+00      9.01e-03      2.76e-02      1.50e-02    2.3e-04
 428000      4.92e+00      1.41e-02      4.91e-02      1.42e-02    2.3e-04
 430000      5.15e+00      7.41e-03      5.14e-02      8.69e-03    2.3e-04
 432000      7.50e+00      4.57e-03      7.49e-02      1.93e-02    2.3e-04
