#  step      rmse_trn    rmse_e_trn    rmse_f_trn    rmse_v_trn         lr
 518000      8.41e+00      7.44e-04      8.41e-02      1.97e-02    1.7e-04
 520000      1.00e+01      2.59e-03      9.99e-02      3.37e-02    1.7e-04
 522000      1.17e+01      6.33e-04      1.17e-01      3.69e-02    1.7e-04
 524000      1.01e+01      1.21e-02      1.01e-01      1.65e-02    1.7e-04
 526000      1.47e+01      3.02e-03      1.47e-01      3.70e-02    1.7e-04
 528000      1.46e+01      1.42e-03      1.46e-01      4.63e-02    1.6e-04
 530000      8.71e+00      6.69e-03      8.71e-02      1.46e-02    1.6e-04
 532000      1.14e+01      4.23e-03      1.14e-01      1.11e-02    1.6e-04
 534000      8.13e+00      9.84e-03      8.11e-02      2.97e-02    1.6e-04
 536000      1.20e+01      7.42e-03      1.20e-01      4.81e-02    1.6e-04
 538000      4.89e+00      2.27e-03      4.86e-02      2.85e-02    1.6e-04
 540000      1.10e+01      4.58e-03      1.10e-01      3.25e-02    1.6e-04
 542000      7.92e+00      1.27e-02      7.84e-02      6.65e-02    1.6e-04
 544000      1.51e+01      3.35e-03      1.51e-01      3.22e-02    1.6e-04
 546000      1.28e+01      6.62e-03      1.28e-01      3.00e-02    1.5e-04
 548000      3.66e+00      7.33e-03      3.66e-02      1.15e-02    1.5e-04
 550000      1.13e+01      3.07e-03      1.13e-01      2.24e-02    1.5e-04
 552000      1.28e+01      1.24e-03      1.28e-01      1.72e-02    1.5e-04
 554000      9.43e+00      5.42e-04      9.41e-02      4.81e-02    1.5e-04
 556000      2.98e+00      3.33e-04      2.97e-02      1.45e-02    1.5e-04
 558000      1.43e+01      5.96e-03      1.43e-01      1.99e-02    1.5e-04
 560000      8.07e+00      5.16e-03      8.06e-02      3.59e-02    1.5e-04
 562000      1.03e+01      1.33e-02      1.03e-01      2.60e-02    1.5e-04
 564000      1.05e+01      1.04e-02      1.05e-01      1.53e-02    1.5e-04
 566000      8.23e+00      8.05e-03      8.22e-02      2.16e-02    1.4e-04
 568000      1.18e+01      1.32e-02      1.17e-01      2.87e-02    1.4e-04
 570000      1.11e+01      4.11e-03      1.11e-01      2.44e-02    1.4e-04
 572000      1.61e+01      9.70e-03      1.61e-01      2.75e-02    1.4e-04
 574000      7.80e+00      5.60e-03      7.79e-02      2.31e-02    1.4e-04
 576000      1.53e+01      3.38e-04      1.53e-01      3.27e-02    1.4e-04
 578000      4.39e+00      1.12e-02      4.36e-02      3.74e-02    1.4e-04
 580000      1.09e+01      9.62e-03      1.09e-01      3.19e-02    1.4e-04
 582000      5.41e+00      8.86e-04      5.41e-02      1.01e-02    1.4e-04
 584000      1.55e+01      1.69e-03      1.55e-01      2.89e-02    1.4e-04
 586000      1.34e+01      1.11e-03      1.34e-01      3.67e-02    1.3e-04
 588000      2.88e+00      2.47e-03      2.85e-02      2.16e-02    1.3e-04
 590000      6.08e+00      1.06e-02      6.06e-02      2.74e-02    1.3e-04
 592000      9.52e+00      3.13e-03      9.51e-02      1.78e-02    1.3e-04
 594000      1.57e+01      2.63e-04      1.57e-01      5.04e-02    1.3e-04
 596000      1.42e+01      1.34e-03      1.42e-01      5.30e-02    1.3e-04
 598000      4.91e+00      5.40e-03      4.90e-02      2.09e-02    1.3e-04
 600000      1.55e+01      4.64e-03      1.55e-01      4.48e-02    1.3e-04
 602000      1.04e+01      1.23e-02      1.03e-01      2.75e-02    1.3e-04
 604000      1.32e+01      2.06e-03      1.32e-01      2.82e-02    1.3e-04
 606000      4.73e+00      1.13e-02      4.73e-02      1.33e-02    1.3e-04
 608000      1.39e+01      7.30e-03      1.38e-01      3.67e-02    1.3e-04
 610000      1.00e+01      6.03e-03      9.98e-02      4.82e-02    1.2e-04
 612000      9.51e+00      7.02e-03      9.51e-02      1.88e-02    1.2e-04
 614000      1.29e+01      3.57e-03      1.29e-01      1.57e-02    1.2e-04
 616000      1.23e+01      1.00e-03      1.23e-01      3.01e-02    1.2e-04
 618000      1.16e+01      2.91e-03      1.15e-01      3.31e-02    1.2e-04
 620000      1.69e+01      7.44e-03      1.69e-01      2.62e-02    1.2e-04
 622000      1.16e+01      1.79e-03      1.15e-01      4.76e-02    1.2e-04
 624000      1.16e+01      8.11e-03      1.16e-01      3.10e-02    1.2e-04
